Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
PADSTOW PIQUE SWEAT,,Mens,Clothing,Sweatshirts and Hoodies,Sweater,Padstow Pique Sweatshirt,Classic Collar,,Classic,,Cotton,,,Long,,100% cotton piqué,,,,Machine Washable at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,72.0,,,,500: Menswear,5400: Half Neck,DKNVYSTRP,S,1125847,H,MZD001,5054409319220,High Hope Aglory Limited,CHN,6110209900,SPRING SUMMER 2018,CONTINUITY,500_4677,,,,,,,Web Exclusive Test,13.43,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Zip,,,,,,11/09/2023 11:30:00
PADSTOW PIQUE SWEAT,,Mens,Clothing,Sweatshirts and Hoodies,Sweater,Padstow Pique Sweatshirt,Classic Collar,,Classic,,Cotton,,,Long,,100% cotton piqué,,,,Machine Washable at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,72.0,,,,500: Menswear,5400: Half Neck,DKNVYSTRP,XL,1125848,H,MZD001,5054409319237,High Hope Aglory Limited,CHN,6110209900,SPRING SUMMER 2018,CONTINUITY,500_4677,,,,,,,Web Exclusive Test,16.0,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Zip,,,,,,11/09/2023 11:29:57
PADSTOW PIQUE SWEAT,,Mens,Clothing,Sweatshirts and Hoodies,Sweater,Padstow Pique Sweatshirt,Classic Collar,,Classic,,Cotton,,,Long,,100% cotton piqué,,,,Machine Washable at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,72.0,,,,500: Menswear,5400: Half Neck,DKNVYSTRP,XXXL,1125851,H,MZD001,5054409319268,High Hope Aglory Limited,CHN,6110209900,SPRING SUMMER 2018,CONTINUITY,500_4677,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Zip,,,,,,11/09/2023 11:29:56
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,WHTLIN,12,1144570,H,WHD001,5054409577064,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW17 PH 1A,600_17638,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:08
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,WHTLIN,14,1144571,H,WHD001,5054409577071,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW17 PH 1A,600_17638,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:16
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,WHTLIN,18,1144573,H,WHD001,5054409577095,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW17 PH 1A,600_17638,,,,,,,Web Exclusive Test,12.89,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:16
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,CHKGRYMRL,6,1144574,H,WHD001,5054409577101,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW PHASE 1,600_17638,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:09
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,HOTFSCHIA,6,1144581,H,WHD001,5054409577170,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW PHASE 1,600_17638,,,,,,,Web Exclusive Test,12.73,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:08
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,HOTFSCHIA,18,1144587,H,WHD001,5054409577231,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW PHASE 1,600_17638,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:16
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,PINKMRL,10,1144589,H,WHD001,5054409577255,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW PH 2B,600_17638,,,,,,,Web Exclusive Test,12.89,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,PINKMRL,12,1144591,H,WHD001,5054409577279,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW PH 2B,600_17638,,,,,,,Web Exclusive Test,13.42,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:15
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,ALMONDMRL,6,1144595,H,WHD001,5054409577316,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW PH 2B,600_17638,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:13
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,ALMONDMRL,10,1144596,H,WHD001,5054409577323,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW PH 2B,600_17638,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
HERITAGE CABLE VNECK,,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,,,,,,,,,600: Womenswear,6200: Cable,ALMONDMRL,12,1144598,H,WHD001,5054409577347,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW PH 2B,600_17638,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:30:17
REEFER WOOL JACKET,MHA009_DKNAVY,Mens,Clothing,Coats and Jackets,Formal Coat,Reefer Wool Jacket,Classic Collar,Smart,Classic,,Wool,,Plain,Long,,"Shell : 71% WOOL
20% POLYESTER 
4% POLYAMIDE 
5% OTHER FIBRES ","BACK BODY LINING : 56% POLYESTER 44% VISCOSE 
FRONT BODY LINING : 100% COTTON
SLEEVE LINING : 100% POLYESTER",,Do not wash,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our ever popular navy Reefer. This classic wool-mix pea coat is double breasted with branded buttons. We've finished it off with our charcoal felt detailing hidden under the collar. A stylish, take-you-anywhere look.",,,,78.0,,,Navy Blue,500: Menswear,5104: Jacket,DKNAVY,M,1144800,H,MHA009,5054409579068,LLOYD TEXTILES TRADING LTD,CHN,6203310000,SPRING SUMMER 2020,CARRYOVER,500_3523,500_3523_019_033,500_3523_019_033_M,,,,,Web Exclusive Test,28.84,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:56
REEFER WOOL JACKET,MHA009_DKNAVY,Mens,Clothing,Coats and Jackets,Formal Coat,Reefer Wool Jacket,Classic Collar,Smart,Classic,,Wool,,Plain,Long,,"Shell : 71% WOOL
20% POLYESTER 
4% POLYAMIDE 
5% OTHER FIBRES ","BACK BODY LINING : 56% POLYESTER 44% VISCOSE 
FRONT BODY LINING : 100% COTTON
SLEEVE LINING : 100% POLYESTER",,Do not wash,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our ever popular navy Reefer. This classic wool-mix pea coat is double breasted with branded buttons. We've finished it off with our charcoal felt detailing hidden under the collar. A stylish, take-you-anywhere look.",,,,78.0,,,Navy Blue,500: Menswear,5104: Jacket,DKNAVY,S,1144801,H,MHA009,5054409579051,LLOYD TEXTILES TRADING LTD,CHN,6203310000,SPRING SUMMER 2020,CARRYOVER,500_3523,500_3523_019_033,500_3523_019_033_S,,,,,Web Exclusive Test,31.64,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:56
REEFER WOOL JACKET,MHA009_DKNAVY,Mens,Clothing,Coats and Jackets,Formal Coat,Reefer Wool Jacket,Classic Collar,Smart,Classic,,Wool,,Plain,Long,,"Shell : 71% WOOL
20% POLYESTER 
4% POLYAMIDE 
5% OTHER FIBRES ","BACK BODY LINING : 56% POLYESTER 44% VISCOSE 
FRONT BODY LINING : 100% COTTON
SLEEVE LINING : 100% POLYESTER",,Do not wash,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our ever popular navy Reefer. This classic wool-mix pea coat is double breasted with branded buttons. We've finished it off with our charcoal felt detailing hidden under the collar. A stylish, take-you-anywhere look.",,,,78.0,,,Navy Blue,500: Menswear,5104: Jacket,DKNAVY,XL,1144802,H,MHA009,5054409579006,LLOYD TEXTILES TRADING LTD,CHN,6203310000,SPRING SUMMER 2020,CARRYOVER,500_3523,500_3523_019_033,500_3523_019_033_XL,,,,,Web Exclusive Test,34.11,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:56
REEFER WOOL JACKET,MHA009_DKNAVY,Mens,Clothing,Coats and Jackets,Formal Coat,Reefer Wool Jacket,Classic Collar,Smart,Classic,,Wool,,Plain,Long,,"Shell : 71% WOOL
20% POLYESTER 
4% POLYAMIDE 
5% OTHER FIBRES ","BACK BODY LINING : 56% POLYESTER 44% VISCOSE 
FRONT BODY LINING : 100% COTTON
SLEEVE LINING : 100% POLYESTER",,Do not wash,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our ever popular navy Reefer. This classic wool-mix pea coat is double breasted with branded buttons. We've finished it off with our charcoal felt detailing hidden under the collar. A stylish, take-you-anywhere look.",,,,78.0,,,Navy Blue,500: Menswear,5104: Jacket,DKNAVY,XXL,1144804,H,MHA009,5054409579013,LLOYD TEXTILES TRADING LTD,CHN,6203310000,SPRING SUMMER 2020,CARRYOVER,500_3523,500_3523_019_033,500_3523_019_033_XXL,,,,,Web Exclusive Test,32.86,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:56
REEFER WOOL JACKET,MHA009_DKNAVY,Mens,Clothing,Coats and Jackets,Formal Coat,Reefer Wool Jacket,Classic Collar,Smart,Classic,,Wool,,Plain,Long,,"Shell : 71% WOOL
20% POLYESTER 
4% POLYAMIDE 
5% OTHER FIBRES ","BACK BODY LINING : 56% POLYESTER 44% VISCOSE 
FRONT BODY LINING : 100% COTTON
SLEEVE LINING : 100% POLYESTER",,Do not wash,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our ever popular navy Reefer. This classic wool-mix pea coat is double breasted with branded buttons. We've finished it off with our charcoal felt detailing hidden under the collar. A stylish, take-you-anywhere look.",,,,78.0,,,Navy Blue,500: Menswear,5104: Jacket,DKNAVY,XXXL,1144805,H,MHA009,5054409579020,LLOYD TEXTILES TRADING LTD,CHN,6203310000,SPRING SUMMER 2020,CARRYOVER,500_3523,500_3523_019_033,500_3523_019_033_XXXL,,,,,Web Exclusive Test,31.85,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 11:29:56
CREW HOODY,WHF004_BRBLUE,Womens,Clothing,Sweatshirts and Hoodies,Hoodie,Crew Hoody,Hooded,Day,Relaxed,,Cotton,,Plain,Long,,50% COTTON 50% POLYESTER,,,,Machine Washable at 40°C,Tumble dry at low temperature,Warm iron on reverse,Range test,Flat,,,,,65.0,,,Indigo Blue,600: Womenswear,6103: Hoodie,BRBLUE,10,1144928,H,WHF004,5054409580569,ORANGE SOURCING,IND,6110209900,AUTUMN WINTER 2017,AW PH 1B,600_17692,600_17692_013_033,600_17692_013_033_10,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:15:49
CREW HOODY,WHF004_BRBLUE,Womens,Clothing,Sweatshirts and Hoodies,Hoodie,Crew Hoody,Hooded,Day,Relaxed,,Cotton,,Plain,Long,,50% COTTON 50% POLYESTER,,,,Machine Washable at 40°C,Tumble dry at low temperature,Warm iron on reverse,Range test,Flat,,,,,65.0,,,Indigo Blue,600: Womenswear,6103: Hoodie,BRBLUE,18,1144933,H,WHF004,5054409580613,ORANGE SOURCING,IND,6110209900,AUTUMN WINTER 2017,AW PH 1B,600_17692,600_17692_013_033,600_17692_013_033_18,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:15:49
CREW HOODY,,Womens,Clothing,Sweatshirts and Hoodies,Hoodie,Crew Hoody,Hooded,Day,Relaxed,,Cotton,,,Long,,50% COTTON 50% POLYESTER,,,,Machine Washable at 40°C,Tumble dry at low temperature,Warm iron on reverse,Range test,Flat,,,,,65.0,,,,600: Womenswear,6103: Hoodie,TBC,8,1144936,H,WHF004,5054409580507,ORANGE SOURCING,IND,6110209900,AUTUMN WINTER 2017,AW PH 1B,600_17692,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/08/2023 15:15:49
CREW HOODY,WHF004_CHKPINK,Womens,Clothing,Sweatshirts and Hoodies,Hoodie,Crew Hoody,Hooded,Day,Relaxed,,Cotton,,Plain,Long,,50% COTTON 50% POLYESTER,,,,Machine Washable at 40°C,Tumble dry at low temperature,Warm iron on reverse,Range test,Flat,A pink hoody. This number features a drawcord hood and kangaroo pocket. Wear everywhere from the beach to the sofa.,,,,65.0,,,Blush Pink,600: Womenswear,6103: Hoodie,CHKPINK,12,1144944,H,WHF004,5054409580651,ORANGE SOURCING,IND,6110209900,SPRING SUMMER 2018,RECODE,600_17692,600_17692_089_033,600_17692_089_033_12,,,,,Web Exclusive Test,11.03,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/08/2023 15:15:49
DARLINGTON JACKET,WHA002_DKNAVY,Womens,Clothing,Coats and Jackets,Casual Coat,Darlington Jacket,Classic Collar,Going Out,Regular,,Wool,,Plain,Long,,"71% wool
20% polyster
4% polyamide
5% other fibres
",,,,Dry Clean,Do not tumble dry,Cool iron on reverse,Range test,Flat,A stylish and warm double breasted wool pea coat. With jacquard crossed oars lining and contrast pink internal piping. Finished with mock horn branded buttons. Because sometimes only navy will do.,,,,,,,Dark Blue,600: Womenswear,6300: Coat,DKNAVY,18,1145197,H,WHA002,5054409589210,LLOYD TEXTILES TRADING LTD,CHN,6202110090,AUTUMN WINTER 2017,AW PH 2A,600_17614,600_17614_010_033,600_17614_010_033_18,,,,,Web Exclusive Test,46.68,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/08/2023 15:16:39
HERITAGE CABLE VNECK,WHD001_SVRGRYMRL,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,Plain,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,"A cable jumper in grey. A lightweight knit, this is designed for the warmer months. Layer over a shirt and chinos, then wear over the shoulders when the sun comes out. A style that’s always in season.",,,,,,,Mid Grey,600: Womenswear,6200: Cable,SVRGRYMRL,16,1146194,H,WHD001,5054409602599,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW17 PH 1A,600_17638,600_17638_059_033,600_17638_059_033_16,,,,,Web Exclusive Test,12.83,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:30:18
HERITAGE CABLE VNECK,WHD001_SVRGRYMRL,Womens,Clothing,Knitwear,Sweater,Heritage Cable V-Neck Jumper,V Neck,Casual,Fitted,,Cotton,,Plain,Long,,"95% Cotton, 5% Cashmere",,,Machine Washable,Machine Washable,,,Range test,Flat,"A cable jumper in grey. A lightweight knit, this is designed for the warmer months. Layer over a shirt and chinos, then wear over the shoulders when the sun comes out. A style that’s always in season.",,,,,,,Mid Grey,600: Womenswear,6200: Cable,SVRGRYMRL,18,1146195,H,WHD001,5054409602605,FULLCHARM KNITTERS LIMITED,CHN,6110209900,AUTUMN WINTER 2017,AW17 PH 1A,600_17638,600_17638_059_033,600_17638_059_033_18,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,False,,,11/09/2023 11:30:13
